date, pm25, pm10, o3, no2, so2, co
2019/4/8, 83, 22, 35, 5, 2, 3
2019/4/9, 51, 36, 26, 9, 3, 4
2019/4/10, 84, 14, 23, 8, 2, 5
2019/4/11, 46, 30, 23, 7, 2, 5
2019/4/12, 66, 31, 24, 16, 2, 4
2019/4/13, 73, 48, 24, 19, 3, 5
2019/4/14, 105, 42, 36, 4, 2, 4
2019/4/15, 86, 34, 34, 14, 2, 4
2019/4/16, 87, 19, 31, 15, 1, 6
2019/4/17, 94, 43, 68, 15, 3, 5
2019/4/18, 77, 31, 62, 24, 1, 6
2019/4/19, 80, 32, 40, 22, 2, 7
2019/4/20, 73, 19, 43, 13, 2, 6
2019/4/21, 52, 31, 40, 12, 3, 6
2019/4/22, 58, 30, 41, 14, 3, 7
2019/4/23, 64, 38, 33, 10, 2, 6
2019/4/24, 73, 41, 31, 13, 2, 5
2019/4/25, 83, 28, 39, 7, 2, 5
2019/4/26, 72, 25, 46, 5, 2, 5
2019/4/27, 65, 25, 50, 5, 3, 4
2019/4/28, 56, 31, 48, 12, 3, 5
2019/4/29, 75, 26, 33, 7, 1, 3
2019/4/30, 52, 15, 37, 6, 1, 5
2019/5/1, 40, 58, 49, 9, 3, 5
2019/5/2, 123, 44, 47, 5, 2, 3
2019/5/3, 56, 40, 43, 5, 1, 2
2019/5/4, 59, 35, 42, 10, 2, 3
2019/5/5, 73, 14, 41, 5, 1, 2
2019/5/6, 40, 30, 38, 4, 1, 2
2019/5/7, 58, 27, 35, 13, 1, 3
2019/5/8, 67, 20, 34, 18, 2, 4
2019/5/9, 81, 40, 61, 6, 4, 3
2019/5/10, 74, 39, 66, 8, 3, 3
2019/5/11, 80, 38, 63, 8, 3, 3
2019/5/12, 74, 38, 51, 10, 3, 3
2019/5/13, 80, 35, 50, 10, 3, 4
2019/5/14, 80, 34, 40, 4, 2, 3
2019/5/15, 82, 32, 38, 11, 2, 4
2019/5/16, 76, 25, 30, 10, 2, 4
2019/5/17, 56, 28, 36, 11, 2, 3
2019/5/18, 73, 30, 33, 4, 2, 5
2019/5/19, 51, 29, 32, 8, 1, 7
2019/5/20, 72, 61, 49, 5, 2, 7
2019/5/21, 86, 59, 47, 11, 4, 7
2019/5/22, 105, 41, 57, 10, 3, 6
2019/5/23, 85, 46, 53, 11, 3, 4
2019/5/24, 70, 47, 55, 13, 3, 5
2019/5/25, 91, 29, 31, 10, 1, 4
2019/5/26, 61, 16, 26, 10, 1, 4
2019/5/27, 31, 21, 27, 13, 1, 5
2019/5/28, 48, 26, 44, 7, 3, 4
2019/5/29, 51, 38, 58, 7, 3, 4
2019/5/30, 56, 33, 48, 10, 3, 5
2019/5/31, 56, 23, 35, 8, 1, 4
2019/6/1, 54, 37, 23, 4, 1, 3
2019/6/2, 46, 11, 18, 6, 2, 4
2019/6/3, 45, 20, 21, 6, 2, 4
2019/6/4, 47, 19, 24, 5, 2, 4
2019/6/5, 51, 15, 16, 2, 1, 3
2019/6/6, 41, 26, 18, 5, 2, 4
2019/6/7, 59, 22, 21, 2, 1, 4
2019/6/8, 53, 23, 18, 7, , 4
2019/6/9, 51, 20, 18, 11, 1, 5
2019/6/10, 52, 22, 30, 6, 2, 6
2019/6/11, 54, 26, 63, 6, 3, 4
2019/6/12, 68, 24, 47, 10, 2, 4
2019/6/13, 70, 22, 42, 12, 3, 4
2019/6/14, 50, 28, 46, 4, 33, 3
2019/6/15, 57, 41, 116, 5, 3, 3
2019/6/16, 88, 34, 50, 5, 2, 2
2019/6/17, 59, 23, 25, 5, 1, 2
2019/6/18, 50, 15, 16, 1, , 2
2019/6/19, 39, 21, 26, 5, 1, 3
2019/6/20, 43, 21, 35, 5, 1, 3
2019/6/21, 40, 25, 30, 4, 1, 3
2019/6/22, 45, 19, 25, 5, 1, 4
2019/6/23, 46, 13, 35, 10, 2, 5
2019/6/24, 36, 17, , 11, 3, 4
2019/6/25, 45, 20, 93, 6, 13, 4
2019/6/26, 48, 24, 47, 5, 1, 4
2019/6/27, 49, 20, 33, 3, 1, 4
2019/6/28, 46, 18, 29, 3, 1, 4
2019/6/29, 44, 18, 26, 4, 1, 4
2019/6/30, 38, 11, 32, 3, 1, 3
2019/1/1, 37, 19, 25, 6, , 5
2019/1/2, 50, 17, 23, 7, 1, 3
2019/1/3, 47, 30, 22, 16, 2, 1
2019/1/4, 69, 54, 23, 13, 3, 3
2019/1/5, 112, 29, 20, 13, 2, 5
2019/1/6, 65, 29, 34, 10, 3, 3
2019/1/7, 58, 39, 30, 14, 4, 4
2019/1/8, 86, 30, 33, 7, 2, 4
2019/1/9, 51, 40, 45, 11, 3, 6
2019/1/10, 83, 53, 27, 16, 4, 6
2019/1/11, 138, 45, 27, 13, 2, 5
2019/1/12, 90, 37, 28, 14, 3, 7
2019/1/13, 71, 36, 35, 11, 3, 7
2019/1/14, 70, 36, 26, 12, 2, 8
2019/1/15, 87, 24, 25, 8, 2, 8
2019/1/16, 40, 45, 38, 9, 3, 7
2019/1/17, 107, 49, 48, 8, 2, 5
2019/1/18, 79, 51, 48, 17, 3, 5
2019/1/19, 80, 59, 42, 19, 3, 6
2019/1/20, 153, 58, 30, 10, 3, 9
2019/1/21, 155, 52, 41, 13, 5, 10
2019/1/22, 129, 56, 59, 10, 3, 7
2019/1/23, 123, 53, , 12, 3, 6
2019/1/24, 117, 53, 65, 16, 3, 6
2019/1/25, 123, 57, 51, 8, 2, 6
2019/1/26, 125, 38, 46, 6, 2, 5
2019/1/27, 68, 30, 39, 11, 2, 5
2019/1/28, 60, 28, 45, 8, 2, 5
2019/1/29, 66, 40, 41, 20, 3, 4
2019/1/30, 110, 39, 35, 16, 2, 4
2019/1/31, 100, 23, 35, 3, 1, 9
2019/2/1, 50, 40, 29, 9, 1, 6
2019/2/2, 92, 52, 33, 12, 3, 7
2019/2/3, 100, 36, 31, 4, 1, 6
2019/2/4, 83, 85, 35, 7, 3, 9
2019/2/5, 178, , 43, 8, 2, 8
2019/2/6, 167, 9, 39, 10, 2, 6
2019/2/7, 133, 16, 27, 3, 1, 3
2019/2/8, 48, 11, 23, 3, 1, 3
2019/2/9, 43, 9, 26, 2, 1, 3
2019/2/10, 29, 12, 31, 2, 1, 3
2019/2/11, 53, 11, 37, 3, 1, 3
2019/2/12, 35, 16, 29, 3, 1, 4
2019/2/13, 68, 18, 29, 4, 1, 4
2019/2/14, 54, 20, 37, 7, 1, 4
2019/2/15, 63, 17, 30, 5, 1, 3
2019/2/16, 65, 13, 26, 4, 1, 4
2019/2/17, 29, 15, 23, 8, 1, 3
2019/2/18, 49, 29, 24, 16, 1, 4
2019/2/19, 70, 35, 22, 10, 2, 4
2019/2/20, 134, 23, 19, 8, 1, 4
2019/2/21, 66, 16, 32, 6, 2, 3
2019/2/22, 45, 24, 34, 6, 1, 5
2019/2/23, 64, 10, 26, 7, 1, 5
2019/2/24, 29, 26, 42, 7, 2, 5
2019/2/25, 66, 33, 44, 6, 2, 3
2019/2/26, 79, 38, 44, 9, 2, 4
2019/2/27, 100, 41, 40, 10, 2, 5
2019/2/28, 116, 27, 37, 10, 2, 5
2019/3/1, 60, 41, 50, 16, 2, 6
2019/3/2, 124, 30, 36, 24, 2, 5
2019/3/3, 102, 32, 48, 10, 2, 4
2019/3/4, 84, 25, 38, 21, 2, 4
2019/3/5, 69, 29, 31, 25, 2, 5
2019/3/6, 85, 33, 41, 10, 2, 4
2019/3/7, 89, 20, 45, 13, 1, 4
2019/3/8, 67, 10, 43, 25, 1, 4
2019/3/9, 57, 31, 22, 23, 2, 6
2019/3/10, 108, 44, 74, 18, 3, 5
2019/3/11, 106, 46, 98, 17, 2, 4
2019/3/12, 119, 53, 85, 18, 2, 4
2019/3/13, 124, 51, 68, 11, 3, 4
2019/3/14, 122, 33, 53, 11, 3, 3
2019/3/15, 50, 47, 67, 12, 4, 3
2019/3/16, 74, 50, 71, 12, 3, 4
2019/3/17, 110, 32, 63, 14, 3, 4
2019/3/18, 118, 30, 64, 9, 4, 3
2019/3/19, 98, 45, 60, 13, 4, 4
2019/3/20, 110, 40, 36, 14, 2, 6
2019/3/21, 99, 27, 35, 11, 1, 6
2019/3/22, 63, 25, 39, 9, 2, 5
2019/3/23, 37, 22, 43, 8, 1, 5
2019/3/24, 53, 21, 35, 16, 2, 7
2019/3/25, 97, 34, 70, 10, 2, 6
2019/3/26, 126, 40, 62, 13, 3, 6
2019/3/27, 70, 36, 49, 12, 3, 6
2019/3/28, 86, 32, 50, 12, 3, 5
2019/3/29, 74, 30, 54, 8, 4, 4
2019/3/30, 66, 54, 47, 4, 2, 4
2019/3/31, 86, 28, 35, 6, 2, 2
2018/10/1, 87, 52, 72, 5, 2, 5
2018/10/2, 73, 39, 64, 6, 2, 4
2018/10/3, 62, 35, 84, 9, 1, 3
2018/10/4, 70, 47, 86, 17, 4, 4
2018/10/5, 86, 48, 95, 16, 4, 4
2018/10/6, 93, 44, 91, 6, 3, 4
2018/10/7, 81, 43, 79, 7, 2, 4
2018/10/8, 80, 42, 68, 7, 2, 4
2018/10/9, 76, 53, 68, 8, 2, 5
2018/10/10, 96, 18, 61, 9, 2, 6
2018/10/11, 67, 33, 47, 8, 1, 4
2018/10/12, 53, 31, 47, 8, 1, 4
2018/10/13, 50, 27, 43, 8, 1, 4
2018/10/14, 60, 26, 63, 8, 2, 4
2018/10/15, 57, 28, 43, 10, 3, 5
2018/10/16, 65, 25, 37, 11, 1, 4
2018/10/17, 57, 37, 64, 9, 2, 4
2018/10/18, 68, 43, 64, 8, 2, 3
2018/10/19, 75, 35, 57, 7, 1, 3
2018/10/20, 63, 32, 75, 8, 2, 3
2018/10/21, 59, 39, 47, 19, 2, 4
2018/10/22, 85, 35, 51, 10, 3, 4
2018/10/23, 83, 36, 79, 8, 3, 5
2018/10/24, 69, 40, 81, 10, 2, 5
2018/10/25, 68, 49, 54, 13, 5, 6
2018/10/26, 90, 49, 59, 8, 4, 6
2018/10/27, 90, 55, 78, 10, 5, 5
2018/10/28, 65, 48, 56, 19, 7, 4
2018/10/29, 73, 52, 72, 9, 5, 4
2018/10/30, 68, 48, 56, 6, 4, 4
2018/10/31, 72, 49, 48, 6, 2, 3
2018/11/1, 86, 10, 42, 6, , 2
2018/11/2, 30, 22, 26, 12, 2, 2
2018/11/3, 40, 39, 24, 15, 6, 3
2018/11/4, 76, 27, 46, 9, 3, 2
2018/11/5, 60, 33, 44, 11, 2, 4
2018/11/6, 58, 31, 63, 8, 2, 4
2018/11/7, 61, 35, 45, 14, 5, 5
2018/11/8, 74, 40, 31, 12, 5, 7
2018/11/9, 82, 39, 28, 12, 4, 7
2018/11/10, 67, 34, 49, 10, 3, 6
2018/11/11, 73, 38, 39, 12, 4, 7
2018/11/12, 77, 29, 38, 8, 1, 6
2018/11/13, 56, 36, 47, 7, 5, 4
2018/11/14, 60, 38, 51, 9, 2, 4
2018/11/15, 65, 46, 51, 11, 2, 4
2018/11/16, 82, 22, 30, 9, 1, 4
2018/11/17, 47, 27, 28, 12, 2, 4
2018/11/18, 58, 32, 25, 10, 2, 5
2018/11/19, 72, 35, 36, 10, 2, 5
2018/11/20, 58, 45, 58, 12, 4, 8
2018/11/21, 89, 29, 40, 8, 2, 10
2018/11/22, 47, 37, 43, 7, 2, 7
2018/11/23, 62, 38, 43, 10, 1, 7
2018/11/24, 64, 39, 36, 11, 2, 5
2018/11/25, 66, 24, 29, 11, 1, 2
2018/11/26, 64, 36, 49, 9, 2, 2
2018/11/27, 70, 43, 49, 13, 3, 2
2018/11/28, 85, 46, 52, 11, 3, 2
2018/11/29, 90, 50, 48, 12, 2, 2
2018/11/30, 76, 57, 50, 16, 3, 3
2018/12/1, 100, 48, 48, 11, 3, 2
2018/12/2, 79, 61, 50, 18, 5, 5
2018/12/3, 137, 51, 45, 19, 8, 5
2018/12/4, 107, 29, 34, 9, 1, 6
2018/12/5, 67, 34, 35, 14, 2, 6
2018/12/6, 60, 22, 25, 7, 1, 5
2018/12/7, 26, 17, 21, 7, 1, 5
2018/12/8, 28, 17, 19, 7, 1, 5
2018/12/9, 32, 30, 13, 15, 2, 6
2018/12/10, 52, 38, 29, 14, 5, 7
2018/12/11, 71, 26, 18, 10, 3, 6
2018/12/12, 43, 25, 16, 10, 2, 6
2018/12/13, 52, 18, 26, 9, 1, 4
2018/12/14, 35, 26, 31, 8, 1, 3
2018/12/15, 55, 42, 23, 17, 4, 4
2018/12/16, 91, 31, 48, 8, 2, 4
2018/12/17, 44, 51, 54, 11, 3, 3
2018/12/18, 77, 58, 71, 19, 5, 5
2018/12/19, 100, 50, 49, 25, 8, 7
2018/12/20, 86, 56, 44, 15, 4, 7
2018/12/21, 144, 52, 70, 23, 2, 6
2018/12/22, 118, 54, 32, 20, 6, 5
2018/12/23, 117, 16, 30, 11, 2, 4
2018/12/24, 35, 43, 25, 18, 3, 5
2018/12/25, 117, 40, 46, 15, 5, 5
2018/12/26, 112, 26, 46, 8, 2, 4
2018/12/27, 37, 26, 30, 6, 1, 4
2018/12/28, 53, 42, 34, 8, 2, 5
2018/12/29, 86, 23, 24, 6, , 5
2018/12/30, 54, , , , , 
2018/7/1, 83, 29, 60, 15, 7, 6
2018/7/2, 64, 21, 36, 8, 3, 4
2018/7/3, 44, 23, 36, 6, 2, 3
2018/7/4, 39, 27, 31, 5, 1, 3
2018/7/5, 56, 23, 30, 6, 2, 3
2018/7/6, 53, 22, 24, 10, 3, 4
2018/7/7, 38, 23, 24, 10, 4, 4
2018/7/8, 43, 25, 57, 9, 3, 4
2018/7/9, 49, 27, 41, 7, 3, 3
2018/7/10, 27, 34, 47, 9, 4, 3
2018/7/11, 58, 20, 26, 11, 1, 3
2018/7/12, 42, 26, 55, 8, 4, 3
2018/7/13, 53, 28, 43, 8, 2, 3
2018/7/14, 42, 28, 32, 6, 2, 3
2018/7/15, 32, 31, 25, 7, 2, 3
2018/7/16, 54, 35, 13, 5, 2, 2
2018/7/17, 36, 29, 26, 6, 2, 3
2018/7/18, 38, 32, 30, 6, 3, 3
2018/7/19, 50, 29, 50, 7, 4, 4
2018/7/20, 47, 36, 53, 5, 2, 4
2018/7/21, 77, 34, 50, 9, 4, 4
2018/7/22, 77, 36, 83, 12, 6, 7
2018/7/23, 56, 36, 38, 4, 1, 6
2018/7/24, 58, 25, 19, 11, 2, 5
2018/7/25, 71, 34, 39, 10, 4, 3
2018/7/26, 65, 32, 47, 8, 3, 3
2018/7/27, 59, 40, 84, 15, 5, 4
2018/7/28, 68, 47, 87, 14, 5, 5
2018/7/29, 84, 58, 115, 16, 7, 5
2018/7/30, 114, 62, 87, 16, 7, 6
2018/7/31, 134, 46, 53, 41, 3, 6
2018/8/1, 80, 40, 70, 23, 6, 6
2018/8/2, 79, 30, 72, 15, 4, 5
2018/8/3, 65, 38, 100, 15, 5, 6
2018/8/4, 79, 29, 98, 12, 4, 4
2018/8/5, 54, 44, 101, 11, 7, 4
2018/8/6, 87, 32, 101, 10, 5, 4
2018/8/7, 73, 28, 66, 7, 4, 3
2018/8/8, 52, 29, 64, 6, 4, 2
2018/8/9, 59, 34, 61, 6, 4, 2
2018/8/10, 74, 43, 101, 10, 5, 3
2018/8/11, 92, 50, 107, 10, 4, 3
2018/8/12, 100, 28, 52, 6, 2, 2
2018/8/13, 61, 17, 34, 4, , 3
2018/8/14, 52, 19, 41, 10, 2, 3
2018/8/15, 46, 25, 49, 7, 2, 3
2018/8/16, 57, 29, 56, 8, 3, 4
2018/8/17, 49, 29, 59, 12, 3, 4
2018/8/18, 62, 19, 59, 7, 1, 3
2018/8/19, 48, 14, 32, 8, 2, 4
2018/8/20, 20, 14, 39, 7, 2, 4
2018/8/21, 36, 27, 45, 8, 3, 4
2018/8/22, 54, 32, 94, 17, 3, 5
2018/8/23, 63, 31, 46, 17, 4, 5
2018/8/24, 59, 25, 30, 18, 2, 7
2018/8/25, 59, 24, 53, 6, 1, 6
2018/8/26, 62, 20, 52, 7, 1, 6
2018/8/27, 57, 10, 52, 6, 1, 4
2018/8/28, 28, 10, 45, 7, , 4
2018/8/29, 14, 10, 35, 4, , 3
2018/8/30, 22, 14, 20, 6, , 4
2018/8/31, 29, 30, 24, 11, 2, 5
2018/9/1, 58, 30, 45, 10, 4, 4
2018/9/2, 54, 37, 56, 12, 4, 5
2018/9/3, 69, 39, 63, 17, 5, 6
2018/9/4, 73, 43, 62, 7, 3, 5
2018/9/5, 90, 33, 62, 7, 2, 4
2018/9/6, 80, 33, 52, 10, 3, 4
2018/9/7, 73, 24, 44, 12, 2, 6
2018/9/8, 41, 11, 42, 11, , 5
2018/9/9, 15, 32, 55, 8, 2, 4
2018/9/10, 46, 33, 49, 11, 2, 4
2018/9/11, 56, 27, 44, 9, 4, 4
2018/9/12, 66, 33, 75, 11, 2, 4
2018/9/13, 67, 23, 50, 7, 2, 3
2018/9/14, 29, 32, 23, 4, , 3
2018/9/15, 22, 38, 21, 5, 1, 3
2018/9/16, 50, 34, 40, 9, 3, 4
2018/9/17, 64, 27, 51, 11, 1, 5
2018/9/18, 58, 28, 51, 9, 2, 3
2018/9/19, 51, 26, 49, 8, 3, 3
2018/9/20, 51, 34, 55, 10, 3, 3
2018/9/21, 76, 28, 55, 8, 4, 3
2018/9/22, 59, 38, 77, 7, 4, 4
2018/9/23, 74, 19, 51, 7, 2, 4
2018/9/24, 32, 33, 48, 7, 1, 4
2018/9/25, 41, 35, 72, 6, 2, 4
2018/9/26, 59, 37, 61, 7, 1, 4
2018/9/27, 56, 37, 62, 9, 2, 4
2018/9/28, 62, 34, 100, 10, 2, 4
2018/9/29, 67, 40, 91, 9, 2, 5
2018/9/30, 76, 48, 80, 7, 2, 5
2018/4/1, 101, 62, 43, 15, 7, 7
2018/4/2, 124, 51, 34, 14, 5, 7
2018/4/3, 102, 39, 30, 10, 5, 5
2018/4/4, 71, 33, 29, 9, 4, 5
2018/4/5, 74, 28, 31, 12, 4, 6
2018/4/6, 64, 69, 36, 7, 3, 3
2018/4/7, 83, 69, 46, 10, 5, 3
2018/4/8, 95, 61, 59, 19, 7, 4
2018/4/9, 124, 51, 58, 18, 7, 5
2018/4/10, 108, 33, 44, 14, 6, 4
2018/4/11, 62, 29, 30, 11, 4, 4
2018/4/12, 70, 27, 22, 11, 6, 5
2018/4/13, 78, 23, 16, 14, 5, 6
2018/4/14, 65, 30, 23, 12, 4, 7
2018/4/15, 69, 78, 38, 9, 4, 6
2018/4/16, 88, 54, 48, 7, 5, 5
2018/4/17, 90, 44, 49, 8, 5, 4
2018/4/18, 92, 46, 49, 9, 5, 3
2018/4/19, 76, 47, 41, 12, 5, 3
2018/4/20, 79, 49, 39, 12, 6, 4
2018/4/21, 95, 41, 35, 9, 7, 4
2018/4/22, 88, 28, 28, 8, 5, 4
2018/4/23, 56, 28, 31, 12, 4, 5
2018/4/24, 95, 34, 41, 5, 4, 5
2018/4/25, 96, 44, 58, 7, 6, 5
2018/4/26, 98, 48, 51, 8, 8, 5
2018/4/27, 119, 50, 54, 7, 7, 5
2018/4/28, 111, 44, 58, 6, 7, 6
2018/4/29, 113, 27, 37, 7, 6, 5
2018/4/30, 64, 24, 25, 5, 5, 4
2018/5/1, 66, 31, 28, 8, 5, 4
2018/5/2, 71, 26, 66, 10, 4, 5
2018/5/3, 74, 39, 51, 12, 8, 4
2018/5/4, 59, 44, 49, 15, 8, 4
2018/5/5, 76, 22, 34, 4, 4, 3
2018/5/6, 42, 17, 24, 5, 3, 3
2018/5/7, 34, 21, 37, 9, 5, 4
2018/5/8, 49, 31, 45, 6, 4, 5
2018/5/9, 70, 47, 45, 8, 5, 4
2018/5/10, 63, 43, 57, 6, 6, 4
2018/5/11, 73, 44, 44, 12, 8, 5
2018/5/12, 87, 43, 42, 10, 7, 5
2018/5/13, 102, 29, 32, 10, 6, 5
2018/5/14, 77, 16, 19, 6, 5, 4
2018/5/15, 37, 22, 16, 6, 6, 4
2018/5/16, 44, 32, 26, 6, 6, 2
2018/5/17, 63, 43, 39, 11, 8, 4
2018/5/18, 83, 41, 43, 10, 8, 4
2018/5/19, 85, 23, 23, 6, 6, 3
2018/5/20, 46, 20, 31, 5, 5, 3
2018/5/21, 53, 28, 32, 4, 6, 4
2018/5/22, 66, 40, 35, 8, 6, 4
2018/5/23, 78, 57, 51, 5, 7, 5
2018/5/24, 57, 47, 48, 4, 6, 4
2018/5/25, 76, 39, 40, 8, 6, 3
2018/5/26, 67, 49, 50, 14, 8, 4
2018/5/27, 87, 44, 49, 7, 8, 4
2018/5/28, 75, 35, 47, 5, 6, 3
2018/5/29, 73, 37, 40, 10, 7, 4
2018/5/30, 77, 37, 35, 13, 13, 5
2018/5/31, 61, 21, 38, 8, 5, 5
2018/6/1, 37, 32, 79, 6, 9, 4
2018/6/2, 52, 48, 94, 7, 11, 4
2018/6/3, 86, 37, 81, 6, 9, 4
2018/6/4, 80, 35, 43, 8, 9, 4
2018/6/5, 75, 31, 35, 5, 10, 3
2018/6/6, 74, 29, 49, 7, 6, 5
2018/6/7, 56, 38, 49, 9, 9, 4
2018/6/8, 57, 21, 30, 5, 4, 3
2018/6/9, 38, 31, 24, 10, 5, 4
2018/6/10, 75, 29, 45, 10, 4, 6
2018/6/11, 66, 40, 85, 9, 6, 7
2018/6/12, 78, 54, 65, 10, 6, 6
2018/6/13, 89, 36, 54, 8, 1, 4
2018/6/14, 50, 27, 56, 6, 2, 3
2018/6/15, 42, 43, 60, 7, 3, 2
2018/6/16, 61, 36, 53, 10, 1, 3
2018/6/17, 66, 18, 22, 9, 4, 5
2018/6/18, 43, 17, 27, 4, 3, 5
2018/6/19, 40, 35, 27, 5, 4, 4
2018/6/20, 72, 24, 31, 10, 4, 4
2018/6/21, 42, 22, 23, 6, 5, 4
2018/6/22, 33, 16, 20, 10, 4, 4
2018/6/23, 29, 15, 24, 5, 5, 3
2018/6/24, 33, 13, 18, 5, 4, 3
2018/6/25, 27, 12, 26, 7, 4, 3
2018/6/26, 33, 21, 44, 9, 4, 3
2018/6/27, 59, 14, 41, 7, 4, 3
2018/6/28, 32, 29, 42, 14, 5, 4
2018/6/29, 82, 38, 56, 19, 5, 6
2018/6/30, 85, 40, 60, 18, 7, 7
2018/1/1, 128, 51, 38, 12, 3, 5
2018/1/2, 94, 41, 38, 13, 4, 5
2018/1/3, 72, 36, 32, 19, 5, 8
2018/1/4, 79, 38, 24, 20, 4, 7
2018/1/5, 112, 22, 22, 16, 2, 7
2018/1/6, 54, 15, 24, 23, 1, 8
2018/1/7, 45, 24, 17, 26, 2, 10
2018/1/8, 67, 36, 21, 17, 3, 8
2018/1/9, 64, 41, 28, 15, 6, 5
2018/1/10, 71, 36, 36, 11, 5, 3
2018/1/11, 67, 45, 35, 10, 5, 4
2018/1/12, 78, 38, 32, 9, 4, 3
2018/1/13, 75, 38, 32, 18, 3, 3
2018/1/14, 67, 50, 37, 23, 7, 4
2018/1/15, 106, 41, 32, 23, 7, 4
2018/1/16, 106, 60, 39, 25, 7, 6
2018/1/17, 145, 53, 36, 17, 5, 5
2018/1/18, 140, 46, 33, 16, 6, 5
2018/1/19, 122, 51, 43, 15, 8, 6
2018/1/20, 120, 58, 41, 15, 8, 7
2018/1/21, 142, 57, 38, 15, 9, 8
2018/1/22, 129, 39, 43, 10, 6, 5
2018/1/23, 66, 40, 33, 11, 4, 5
2018/1/24, 82, 25, 32, 9, 4, 5
2018/1/25, 52, 31, 27, 12, 3, 5
2018/1/26, 55, 30, 26, 10, 3, 5
2018/1/27, 49, 36, 22, 16, 5, 6
2018/1/28, 79, 21, 17, 14, 3, 7
2018/1/29, 58, 34, 19, 14, 2, 9
2018/1/30, 87, 17, 20, 20, 1, 9
2018/1/31, 60, 31, 22, 12, 3, 7
2018/2/1, 60, 40, 22, 18, 2, 7
2018/2/2, 89, 43, 24, 11, 2, 6
2018/2/3, 89, 58, 23, 14, 5, 9
2018/2/4, 150, 43, 27, 10, 4, 7
2018/2/5, 110, 38, 33, 10, 5, 7
2018/2/6, 82, 45, 31, 13, 4, 6
2018/2/7, 90, 41, 35, 9, 4, 4
2018/2/8, 82, 49, 39, 13, 3, 4
2018/2/9, 121, 27, 36, 13, 1, 6
2018/2/10, 120, 46, 31, 9, 2, 5
2018/2/11, 108, 74, 37, 8, 4, 4
2018/2/12, 94, 67, 40, 9, 4, 3
2018/2/13, 86, 55, 38, 15, 5, 4
2018/2/14, 88, 54, 35, 23, 5, 5
2018/2/15, 114, 59, 32, 9, 6, 4
2018/2/16, 139, 31, 32, 4, 3, 4
2018/2/17, 74, 36, 35, 6, 4, 4
2018/2/18, 61, 48, 34, 25, 6, 6
2018/2/19, 113, 18, 33, 6, 3, 4
2018/2/20, 55, 16, 32, 6, 3, 4
2018/2/21, 35, 17, 30, 8, 2, 5
2018/2/22, 47, 24, 32, 7, 3, 5
2018/2/23, 59, 46, 35, 15, 4, 5
2018/2/24, 99, 29, 31, 9, 4, 5
2018/2/25, 64, 17, 32, 7, 3, 4
2018/2/26, 37, 37, 40, 10, 3, 5
2018/2/27, 71, 49, 32, 19, 5, 6
2018/2/28, 106, 36, 30, 17, 4, 7
2018/3/1, 87, 36, 38, 13, 4, 6
2018/3/2, 85, 44, 33, 13, 5, 8
2018/3/3, 139, 50, 27, 28, 5, 9
2018/3/4, 123, 54, 22, 19, 5, 7
2018/3/5, 84, 26, 31, 9, 3, 3
2018/3/6, 41, 22, 25, 10, 4, 3
2018/3/7, 52, 21, 21, 15, 3, 7
2018/3/8, 60, 33, 30, 8, 3, 6
2018/3/9, 65, 51, 45, 9, 4, 7
2018/3/10, 114, 37, 42, 12, 4, 5
2018/3/11, 54, 42, 39, 20, 6, 6
2018/3/12, 94, 43, 42, 21, 6, 6
2018/3/13, 105, 67, 33, 38, 7, 7
2018/3/14, 135, 75, 22, 59, 5, 10
2018/3/15, 182, 46, 41, 13, 4, 6
2018/3/16, 125, 35, 37, 10, 3, 5
2018/3/17, 70, 49, 40, 17, 5, 5
2018/3/18, 99, 45, 35, 27, 3, 7
2018/3/19, 87, 21, 35, 14, 3, 6
2018/3/20, 57, 29, 43, 9, 2, 6
2018/3/21, 40, 38, 50, 11, 5, 4
2018/3/22, 65, 55, 58, 15, 6, 5
2018/3/23, 100, 60, 46, 22, 5, 5
2018/3/24, 99, 57, 45, 13, 4, 5
2018/3/25, 105, 52, 41, 22, 5, 5
2018/3/26, 103, 39, 42, 10, 5, 5
2018/3/27, 92, 41, 46, 12, 7, 5
2018/3/28, 84, 42, 42, 16, 5, 6
2018/3/29, 80, 44, 35, 15, 4, 5
2018/3/30, 57, 36, 36, 10, 4, 5
2018/3/31, 65, 59, 37, 14, 5, 6
2017/10/1, 61, 38, 52, 10, 5, 6
2017/10/2, 85, 40, 50, 11, 7, 6
2017/10/3, 83, 33, 39, 7, 3, 4
2017/10/4, 55, 32, 39, 9, 4, 4
2017/10/5, 46, 41, 46, 10, 4, 4
2017/10/6, 72, 32, 42, 9, 3, 4
2017/10/7, 67, 36, 35, 8, 3, 2
2017/10/8, 55, 30, 27, 9, 3, 2
2017/10/9, 46, 29, 29, 8, 4, 1
2017/10/10, 44, 28, 36, 6, 3, 1
2017/10/11, 36, 31, 41, 5, 3, 2
2017/10/12, 37, 36, 35, 5, 3, 2
2017/10/13, 39, 22, 30, 6, 2, 3
2017/10/14, 37, 23, 32, 9, 4, 3
2017/10/15, 38, 30, 36, 11, 6, 3
2017/10/16, 62, 26, 37, 9, 4, 3
2017/10/17, 43, 25, 38, 7, 4, 3
2017/10/18, 41, 46, 43, 9, 5, 3
2017/10/19, 72, 26, 36, 10, 2, 4
2017/10/20, 59, 26, 40, 5, 2, 5
2017/10/21, 51, 42, 60, 9, 4, 6
2017/10/22, 76, 56, 57, 11, 5, 7
