date, pm25, pm10, o3, no2, so2, co
2024/2/3, 44, 16, 25, 9, , 1
2024/2/4, 52, 21, 30, 6, 2, 3
2024/2/5, 64, 17, 37, 2, 3, 8
2024/2/6, 50, 9, 23, 2, 1, 5
2024/2/7, 29, 11, 24, 1, 1, 3
2024/2/8, 38, 33, 29, 1, 2, 2
2024/2/9, 93, 82, 40, 2, 4, 1
2024/2/10, 172, 41, 41, 6, 1, 1
2024/2/11, 103, 41, 43, 7, 2, 2
2024/2/12, 86, 50, 44, 10, 2, 2
2024/2/13, 103, 53, 36, 16, 2, 3
2024/2/14, 114, 43, 29, 18, 2, 4
2024/2/15, 94, 26, 35, 1, 1, 4
2024/2/16, 56, 26, 43, 3, 1, 5
2024/2/17, 65, 41, 33, 10, 2, 6
2024/2/18, 104, 35, 23, 14, 2, 8
2024/2/19, 68, 27, 19, 8, 2, 7
2024/2/20, 63, 13, 19, 3, 1, 
2024/2/21, 32, 17, 18, 3, 1, 4
2024/2/22, 40, 19, 26, 2, 1, 4
2024/2/23, 49, 21, 36, 1, 1, 4
2024/2/24, 58, 38, 19, 3, 1, 5
2024/2/25, 92, 33, 31, 3, , 5
2024/2/26, 81, 25, 37, 3, 1, 5
2024/2/27, 63, 34, 36, 5, 1, 4
2024/2/28, 74, 55, 33, 10, 1, 5
2024/2/29, 113, 11, 28, 4, , 5
2024/3/1, 29, 24, 32, 5, 1, 4
2024/3/2, 58, 38, 45, 8, 1, 4
2024/3/3, 83, 45, 28, 18, 2, 4
2024/3/4, 92, 51, 25, 19, 2, 3
2024/3/5, 101, 26, 27, 10, 1, 3
2024/3/6, 58, 34, 48, 7, , 4
2024/3/7, 69, 59, 60, 8, 1, 4
2024/3/8, 97, 61, 47, 10, 1, 4
2024/3/9, 110, 55, 35, 16, 1, 5
2024/3/10, 125, 41, 5, 24, 1, 9
2024/3/11, 108, 28, 45, 21, 1, 5
2024/3/12, 71, 48, 60, 17, 1, 4
2024/3/13, 107, 52, 31, 26, 2, 5
2024/3/14, 118, 49, 21, 20, 1, 4
2024/3/15, 108, 49, 23, 21, 2, 6
2024/3/16, 114, 55, 34, 19, 3, 8
2024/3/17, 124, 42, 46, 9, , 2
2024/3/18, 65, 49, 47, 11, 1, 3
2024/3/19, 76, 52, 68, 9, 1, 2
2024/3/20, 69, 49, 69, 16, 1, 2
2024/3/21, 56, 67, 28, 27, 3, 8
2024/3/22, 108, 58, 25, 22, 4, 7
2024/3/23, 120, 24, 19, 9, 2, 4
2024/3/24, 53, 24, 24, 8, 1, 4
2024/3/25, 56, 37, 45, 12, 1, 5
2024/3/26, 71, 34, 54, 9, 1, 5
2024/3/27, 64, 44, 44, 16, 2, 7
2024/3/28, 96, 42, 60, 23, 4, 15
2024/3/29, 98, 37, 42, 21, 2, 7
2024/3/30, 100, 25, 24, 13, 1, 6
2024/3/31, 72, 28, 30, 20, 1, 6
2023/10/1, 63, 32, 47, 2, , 1
2023/10/2, 58, 33, 49, 3, , 2
2023/10/3, 60, 49, 62, 8, 2, 3
2023/10/4, 82, 27, 35, 3, 1, 2
2023/10/5, 49, 14, 29, 2, 1, 1
2023/10/6, 27, 21, 25, 4, 1, 3
2023/10/7, 53, 16, 22, 3, 1, 3
2023/10/8, 43, 20, 24, 4, 1, 3
2023/10/9, 46, 18, 29, 2, 1, 4
2023/10/10, 42, 27, 37, 2, 1, 3
2023/10/11, 63, 23, 39, 1, , 3
2023/10/12, 54, 22, 38, 3, 1, 3
2023/10/13, 47, 29, 39, 2, 1, 4
2023/10/14, 64, 43, 52, 3, 1, 5
2023/10/15, 91, 41, 54, 4, 1, 4
2023/10/16, 83, 47, 62, 4, 1, 4
2023/10/17, 89, 44, 42, 6, 1, 4
2023/10/18, 88, 63, 40, 16, 3, 6
2023/10/19, 140, 42, 41, 11, 3, 8
2023/10/20, 99, 19, 33, 5, 1, 5
2023/10/21, 37, 20, 30, 3, , 3
2023/10/22, 42, 22, 32, 6, 1, 2
2023/10/23, 44, 25, 29, 8, 1, 2
2023/10/24, 52, 35, 35, 11, 2, 2
2023/10/25, 66, 23, 32, 7, 1, 1
2023/10/26, 50, 30, 24, 10, 1, 2
2023/10/27, 72, 20, 34, 4, , 2
2023/10/28, 52, 30, 39, 2, , 3
2023/10/29, 59, 33, 42, 5, 1, 3
2023/10/30, 63, 26, 36, 4, 1, 3
2023/10/31, 49, 25, 33, 4, 1, 3
2023/11/1, 45, 30, 29, 9, 2, 3
2023/11/2, 59, 38, 49, 7, 2, 5
2023/11/3, 79, 41, 61, 12, 3, 5
2023/11/4, 92, 46, 66, 11, 3, 6
2023/11/5, 102, 47, 59, 10, 3, 7
2023/11/6, 99, 37, 43, 4, 1, 5
2023/11/7, 59, 37, 50, 5, 1, 4
2023/11/8, 61, 56, 43, 16, 3, 5
2023/11/9, 105, , , , , 
2023/11/13, 53, 27, 32, 7, 1, 3
2023/11/14, 55, 26, , 8, 1, 4
2023/11/15, 55, 29, 19, 9, 2, 4
2023/11/16, 51, 53, , 9, 1, 4
2023/11/17, 74, 57, 39, 4, 1, 2
2023/11/18, 71, 49, 47, 5, 1, 1
2023/11/19, 66, 45, 46, 10, 3, 3
2023/11/20, 80, 38, 41, 10, 3, 3
2023/11/21, 72, 36, 36, 12, 2, 4
2023/11/22, 70, 45, 46, 16, 2, 4
2023/11/23, 86, 58, 52, 9, 1, 5
2023/11/24, 97, 36, 33, 3, , 2
2023/11/25, 50, 24, 37, 4, 1, 3
2023/11/26, 46, 46, 45, 11, 2, 5
2023/11/27, 87, 52, 53, 8, 1, 4
2023/11/28, 89, 55, 37, 14, 1, 5
2023/11/29, 94, 54, 46, 13, 2, 6
2023/11/30, 104, 42, 30, 6, 1, 4
2023/12/1, 79, 36, 35, 6, 1, 4
2023/12/2, 68, 25, 30, 6, 1, 3
2023/12/3, 58, 24, 20, 10, , 5
2023/12/4, 64, 31, 30, 9, 1, 6
2023/12/5, 74, 34, 18, 20, 2, 5
2023/12/6, 66, 40, 46, 14, 2, 5
2023/12/7, 76, 53, 46, 16, 3, 5
2023/12/8, 94, 61, 39, 23, 4, 7
2023/12/9, 123, 58, 39, 23, 3, 8
2023/12/10, 122, 53, 33, 20, 3, 8
2023/12/11, 113, 38, 15, 14, 2, 7
2023/12/12, 80, 24, 22, 6, 1, 6
2023/12/13, 52, 37, 28, 13, 3, 7
2023/12/14, 76, 46, 9, 19, 2, 7
2023/12/15, 111, 18, 22, 11, 1, 8
2023/12/16, 43, 22, 20, 4, 1, 4
2023/12/17, 48, 22, 19, 6, 1, 3
2023/12/18, 51, 31, 16, 9, 1, 3
2023/12/19, 64, 12, 8, 4, , 4
2023/12/20, 24, 22, 17, 5, 1, 4
2023/12/21, 46, 48, 26, 4, 1, 4
2023/12/22, 88, 25, 20, 7, 1, 4
2023/12/23, 54, 34, 27, 10, 2, 3
2023/12/24, 66, 47, 34, 6, 1, 3
2023/12/25, 72, 51, 32, 12, 2, 5
2023/12/26, 90, 54, 29, 21, 4, 5
2023/12/27, 100, 54, 23, 20, 3, 5
2023/12/28, 102, 37, 35, 11, 2, 4
2023/12/29, 76, 44, 47, 20, 6, 18
2023/12/30, 92, 63, 49, 21, 3, 5
2023/12/31, 127, 64, 45, 7, 1, 5
2023/7/1, 16, 10, 19, 1, , 2
2023/7/2, 25, 14, 24, 1, , 
2023/7/3, 22, 14, 26, 2, , 2
2023/7/4, 25, 18, 32, 4, 1, 2
2023/7/5, 33, 25, 35, 4, 1, 5
2023/7/6, 52, 24, 31, 3, 1, 2
2023/7/7, 53, 33, 36, 3, 1, 3
2023/7/8, 70, 35, 41, 6, 1, 3
2023/7/9, 73, 28, 44, 7, 2, 4
2023/7/10, 58, 14, 24, 4, 1, 2
2023/7/11, 31, 12, 24, 3, , 2
2023/7/12, 25, 16, 26, 3, , 3
2023/7/13, 30, 28, 56, 6, 1, 4
2023/7/14, 53, 23, 52, 5, 1, 4
2023/7/15, 54, 18, 19, 5, 1, 3
2023/7/16, 43, 15, 22, 4, , 3
2023/7/17, 32, 13, 17, 2, , 3
2023/7/18, 28, 12, 14, 4, 1, 3
2023/7/19, 24, 20, 17, 6, 1, 3
2023/7/20, 43, 18, 16, 3, , 3
2023/7/21, 43, 18, 13, 3, , 3
2023/7/22, 38, 13, 11, 1, , 3
2023/7/23, 22, 17, 18, 3, 1, 5
2023/7/24, 26, 23, 20, 2, , 4
2023/7/25, 39, 22, 26, , , 4
2023/7/26, 23, , , , , 
2023/7/29, 22, 15, 14, 6, 1, 2
2023/7/30, 31, 27, 29, 7, , 3
2023/7/31, 60, 24, 32, 11, 2, 4
2023/8/1, 65, 33, 26, 12, 4, 5
2023/8/2, 70, 33, 34, 8, 2, 3
2023/8/3, 69, 36, 35, 10, 1, 3
2023/8/4, 76, 32, 34, 5, , 2
2023/8/5, 70, 36, 50, 8, , 3
2023/8/6, 75, 40, 40, 9, , 5
2023/8/7, 79, 39, 29, 14, , 4
2023/8/8, 71, 28, 46, 9, , 4
2023/8/9, 56, 21, 38, 6, , 3
2023/8/10, 49, 21, 21, 10, , 4
2023/8/11, 50, 10, 19, 2, , 2
2023/8/12, 25, 20, 21, 3, 1, 2
2023/8/13, 46, 26, 25, 2, , 2
2023/8/14, 56, 29, 27, 5, , 3
2023/8/15, 60, 33, 30, 9, , 3
2023/8/16, 69, 21, 32, 10, , 5
2023/8/17, 52, 19, 38, 6, 1, 3
2023/8/18, 48, 24, 32, 9, 1, 3
2023/8/19, 57, 12, 25, 10, 1, 3
2023/8/20, 33, 22, 16, 8, 1, 3
2023/8/21, 57, 17, 21, 8, 1, 3
2023/8/22, 40, 26, 14, 10, 1, 3
2023/8/23, 55, 23, 22, 8, 1, 3
2023/8/24, 53, 19, 10, 8, 1, 2
2023/8/25, 42, 32, 24, 10, , 3
2023/8/26, 63, 29, 31, 9, , 3
2023/8/27, 70, 22, 27, 8, 3, 3
2023/8/28, 53, 17, 23, 7, 1, 1
2023/8/29, 45, 19, 20, 4, 1, 1
2023/8/30, 41, 18, 23, 1, , 1
2023/8/31, 39, 14, 27, 2, , 1
2023/9/1, 41, 15, 27, 2, , 1
2023/9/2, 42, 8, 16, , , 2
2023/9/3, 18, 7, 13, , , 2
2023/9/4, 17, 11, 19, 1, , 3
2023/9/5, 25, 11, 21, 1, , 
2023/9/6, 32, 17, 28, 2, , 3
2023/9/7, 47, 20, 23, 3, , 3
2023/9/8, 44, 25, 31, 4, , 3
2023/9/9, 51, 26, 35, 10, 1, 2
2023/9/10, 54, 24, 35, 9, 2, 2
2023/9/11, 53, 21, 28, 7, 1, 2
2023/9/12, 48, 26, 36, 11, 2, 2
2023/9/13, 59, 19, 23, 10, 1, 1
2023/9/14, 48, 16, 20, 10, 1, 1
2023/9/15, 41, 34, 27, 12, 2, 2
2023/9/16, 77, 38, 33, 12, 3, 5
2023/9/17, 84, 14, 16, 11, 3, 2
2023/9/18, 31, 18, 24, 10, 2, 3
2023/9/19, 41, 27, 32, 9, 2, 3
2023/9/20, 61, 29, 32, 10, 2, 3
2023/9/21, 64, 23, 31, 7, 1, 3
2023/9/22, 53, 20, 27, 5, 1, 2
2023/9/23, 37, 20, 27, 3, 1, 1
2023/9/24, 38, 21, 34, 4, 1, 1
2023/9/25, 48, 24, 34, 5, 1, 1
2023/9/26, 49, 27, 30, 4, 1, 1
2023/9/27, 56, 27, 36, 5, 1, 1
2023/9/28, 57, 23, 28, 3, 1, 1
2023/9/29, 52, 22, 38, 4, , 2
2023/9/30, 56, 28, 39, 4, 1, 3
2023/4/1, 66, 27, 40, 13, 2, 2
2023/4/2, 66, 35, 40, 10, 2, 1
2023/4/3, 68, 39, 31, 11, 2, 2
2023/4/4, 72, 34, 25, 13, 1, 2
2023/4/5, 56, 31, 15, 14, 1, 4
2023/4/6, 80, 16, 33, 7, 1, 4
2023/4/7, 43, 51, 51, 7, 1, 2
2023/4/8, 88, 26, 45, 5, , 1
2023/4/9, 38, 42, 37, 14, 3, 1
2023/4/10, 65, 44, 27, 17, 3, 3
2023/4/11, 80, 52, 39, 14, 1, 2
2023/4/12, 91, 84, 26, 14, 2, 2
2023/4/13, 116, 66, 23, 16, 3, 3
2023/4/14, 106, 49, 33, 14, 3, 4
2023/4/15, 110, 37, 39, 18, 3, 4
2023/4/16, 80, 52, 26, 8, 1, 4
2023/4/17, 69, 25, 17, 7, , 3
2023/4/18, 49, 25, 23, 8, , 3
2023/4/19, 54, 29, 39, 9, 2, 2
2023/4/20, 78, 29, 36, 6, , 1
2023/4/21, 50, 46, 57, 5, 1, 1
2023/4/22, 72, 61, 45, 3, , 1
2023/4/23, 81, 56, 40, 2, , 2
2023/4/24, 83, 38, 47, 4, , 2
2023/4/25, 78, 26, 34, 5, , 3
2023/4/26, 62, 33, 57, 3, , 2
2023/4/27, 70, 52, 62, 11, 1, 5
2023/4/28, 106, 40, 45, 15, 2, 5
2023/4/29, 92, 32, 45, 4, 1, 5
2023/4/30, 56, 54, 74, 6, , 3
2023/5/1, 68, 45, 52, 9, , 2
2023/5/2, 66, 41, 60, 8, 2, 5
2023/5/3, 89, 15, 22, 2, , 3
2023/5/4, 32, 19, 23, 1, , 2
2023/5/5, 40, 21, 26, 4, , 3
2023/5/6, 48, 14, 38, 4, , 3
2023/5/7, 36, 20, 41, 3, , 2
2023/5/8, 47, 33, 39, 2, , 2
2023/5/9, 57, 33, 45, 3, , 1
2023/5/10, 59, 40, 48, 6, 1, 2
2023/5/11, 90, 42, 41, 9, 1, 1
2023/5/12, 81, 39, 43, 7, 1, 1
2023/5/13, 86, 40, 36, 19, 1, 2
2023/5/14, 98, 50, 61, 17, 3, 2
2023/5/15, 117, 36, 39, 18, 1, 1
2023/5/16, 84, 14, 28, 4, 1, 2
2023/5/17, 36, 30, 18, 10, , 2
2023/5/18, 68, 36, 37, 8, , 2
2023/5/19, 76, 23, 38, 2, , 2
2023/5/20, 60, 18, 19, 8, 1, 1
2023/5/21, 53, 21, 22, 5, , 2
2023/5/22, 53, 48, 40, 4, , 2
2023/5/23, 64, 59, 59, 6, 1, 2
2023/5/24, 83, 59, 47, 3, 1, 2
2023/5/25, 95, 47, 40, 1, , 
2023/5/26, 85, 39, 46, 3, , 2
2023/5/27, 86, 27, 36, 4, 1, 2
2023/5/28, 45, 25, 27, 6, 2, 2
2023/5/29, 42, 25, 34, 5, , 1
2023/5/30, 46, 25, 33, 2, , 2
2023/5/31, 42, 36, 37, 8, 2, 3
2023/6/1, 58, 32, 36, 7, 1, 3
2023/6/2, 77, 28, 55, 2, , 3
2023/6/3, 72, 33, 58, 4, 1, 2
2023/6/4, 68, 26, 30, 3, 1, 1
2023/6/5, 64, 20, 20, 3, 1, 1
2023/6/6, 49, 26, 21, 3, 1, 1
2023/6/7, 65, 29, 29, 4, 1, 1
2023/6/8, 76, 18, 22, 8, 2, 3
2023/6/9, 43, 8, 14, 5, , 3
2023/6/10, 17, 24, 46, 7, 1, 4
2023/6/11, 56, 20, 35, 6, 1, 4
2023/6/12, 53, 23, 55, 3, 1, 3
2023/6/13, 52, 37, 39, 8, 2, 5
2023/6/14, 84, 24, 56, 3, , 4
2023/6/15, 58, 11, 34, 2, , 4
2023/6/16, 29, 13, 14, 5, 1, 3
2023/6/17, 39, 23, 17, 2, 1, 
2023/6/18, 71, 18, 17, 3, 1, 
2023/6/19, 48, 21, 29, 3, , 
2023/6/20, 49, 24, 30, 3, , 3
2023/6/21, 56, 29, 29, 6, 2, 3
2023/6/22, 52, 13, 15, 1, , 2
2023/6/23, 23, 12, 10, 2, , 1
2023/6/24, 27, 12, 10, 2, , 1
2023/6/25, 31, 17, 16, 2, , 1
2023/6/26, 35, 18, 12, 1, , 1
2023/6/27, 35, 25, 23, 4, 2, 2
2023/6/28, 43, 14, 10, 2, , 1
2023/6/29, 23, 10, 13, 1, , 1
2023/6/30, 25, 7, 16, 1, , 2
2023/1/2, 58, 29, 30, 11, 1, 4
2023/1/3, 66, 19, 36, 9, 1, 3
2023/1/4, 40, 23, 34, 14, 1, 4
2023/1/5, 55, 35, 33, 17, 2, 4
2023/1/6, 74, 42, 45, 13, 1, 3
2023/1/7, 71, 54, 45, 18, 1, 4
2023/1/8, 87, 47, 11, 24, 2, 5
2023/1/9, 100, 16, 28, 16, 1, 4
2023/1/10, 52, 23, 21, 22, 1, 5
2023/1/11, 68, 39, 18, 24, 2, 6
2023/1/12, 88, 31, 5, 31, 2, 6
2023/1/13, 78, 27, 12, 25, 2, 6
2023/1/14, 86, 9, 19, 11, 1, 5
2023/1/15, 28, 19, 18, 9, 1, 3
2023/1/16, 49, 28, 32, 10, 1, 4
2023/1/17, 69, 39, 33, 10, 1, 4
2023/1/18, 91, 34, 48, 9, 1, 4
2023/1/19, 76, 42, 40, 9, 1, 4
2023/1/20, 84, 47, 37, 10, 1, 5
2023/1/21, 89, 57, 9, 17, 2, 9
2023/1/22, 147, 30, 31, 7, 1, 8
2023/1/23, 88, 20, 32, 6, 1, 8
2023/1/24, 43, 41, 31, 4, 1, 8
2023/1/25, 78, 25, 31, 8, 1, 8
2023/1/26, 71, 39, 36, 10, 1, 8
2023/1/27, 89, 51, 42, 5, 2, 7
2023/1/28, 80, 40, 45, 6, 1, 3
2023/1/29, 73, 51, 48, 12, 3, 3
2023/1/30, 115, 43, 45, 14, 2, 3
2023/1/31, 93, 40, 42, 21, 2, 2
2023/2/1, 101, 45, 55, 16, 2, 2
2023/2/2, 84, 52, 40, 11, 1, 2
2023/2/3, 77, 26, 26, 11, 1, 2
2023/2/4, 67, 14, 19, 14, 1, 3
2023/2/5, 50, 21, 30, 17, 1, 6
2023/2/6, 68, 21, 33, 13, 1, 6
2023/2/7, 71, 12, 27, 13, 1, 5
2023/2/8, 49, 15, 25, 16, 1, 5
2023/2/9, 56, 18, 25, 21, 2, 6
2023/2/10, 64, 18, 18, 19, 1, 6
2023/2/11, 59, 48, 19, 26, 2, 5
2023/2/12, 111, 41, 29, 21, 2, 4
2023/2/13, 105, 19, 25, 11, 1, 4
2023/2/14, 51, 39, 35, 11, 1, 2
2023/2/15, 84, 30, 45, 9, 9, 1
2023/2/16, 64, 41, 38, 17, 3, 1
2023/2/17, 79, 49, 51, 18, 3, 3
2023/2/18, 105, 67, 68, 26, 4, 4
2023/2/19, 144, 73, 58, 12, 1, 4
2023/2/20, 159, 34, 45, 9, 1, 1
2023/2/21, 54, 33, 39, 12, 1, 1
2023/2/22, 61, 48, 40, 22, 5, 3
2023/2/23, 100, 49, 54, 15, 2, 2
2023/2/24, 97, 56, 61, 11, 2, 2
2023/2/25, 102, 47, 50, 10, 1, 1
2023/2/26, 95, 32, 48, 10, 1, 1
2023/2/27, 47, 46, 42, 22, 4, 3
2023/2/28, 82, 45, 46, 19, 3, 2
2023/3/1, 101, 59, 72, 12, 2, 2
2023/3/2, 114, 49, 63, 11, 2, 1
2023/3/3, 88, 60, 69, 22, 3, 3
2023/3/4, 113, 49, 72, 15, 2, 1
2023/3/5, 83, 56, 60, 21, 4, 2
2023/3/6, 89, 54, 52, 23, 4, 3
2023/3/7, 96, 55, 57, 24, 4, 3
2023/3/8, 108, 58, 54, 32, 4, 4
2023/3/9, 120, 51, 55, 26, 4, 3
2023/3/10, 101, 52, 54, 23, 4, 3
2023/3/11, 97, 56, 50, 21, 4, 4
2023/3/12, 121, 56, 48, 8, 1, 2
2023/3/13, 70, 45, 50, 10, 2, 1
2023/3/14, 64, 48, 44, 20, 4, 3
2023/3/15, 99, 51, 44, 21, 3, 3
2023/3/16, 93, 28, 36, 11, 3, 3
2023/3/17, 65, 36, 35, 10, 1, 3
2023/3/18, 84, 28, 45, 9, 2, 2
2023/3/19, 56, 38, 38, 16, 3, 1
2023/3/20, 76, 45, 36, 21, 4, 2
2023/3/21, 100, 32, 23, 9, 2, 1
2023/3/22, 71, 30, 16, 9, 1, 
2023/3/23, 74, 33, 27, 18, 1, 3
2023/3/24, 93, 17, 26, 14, 1, 2
2023/3/25, 58, 17, 23, 9, 1, 2
2023/3/26, 61, 31, 30, 9, 1, 1
2023/3/27, 67, 38, 41, 8, 1, 2
2023/3/28, 74, 34, 18, 18, 2, 3
2023/3/29, 97, 21, 38, 10, 1, 2
2023/3/30, 91, 28, 36, 11, 2, 2
2023/3/31, 69, 23, 33, 13, 2, 2
2022/10/1, 74, 26, 39, 6, 2, 5
2022/10/2, 66, 24, 41, 11, 3, 4
2022/10/3, 60, 23, 40, 8, 2, 4
2022/10/4, 58, 22, 31, 7, 1, 4
2022/10/5, 50, 23, 38, 7, 1, 3
2022/10/6, 41, 19, 44, 6, 1, 3
2022/10/7, 38, 26, 44, 7, 1, 3
2022/10/8, 46, 31, 59, 9, 2, 3
2022/10/9, 56, 32, 44, 8, 1, 3
2022/10/10, 53, 44, 59, 9, 2, 1
2022/10/11, 53, 39, 43, 8, 2, 1
2022/10/12, 57, 32, 51, 6, 2, 1
2022/10/13, 46, 36, 54, 7, 2, 2
2022/10/14, 53, 39, 42, 9, 2, 2
2022/10/15, 63, 18, 59, 5, 1, 2
2022/10/16, 36, 15, 24, 5, 1, 2
2022/10/17, 29, 26, 36, 8, 2, 1
2022/10/18, 47, 36, 40, 6, 1, 1
2022/10/19, 48, 32, 44, 6, 1, 2
2022/10/20, 47, 33, 47, 9, 1, 2
2022/10/21, 52, 47, 28, 19, 4, 4
2022/10/22, 82, 37, 58, 9, 2, 2
2022/10/23, 69, 50, 57, 7, 1, 1
2022/10/24, 69, 38, 47, 6, 2, 1
2022/10/25, 53, 29, 47, 8, 1, 1
2022/10/26, 47, 30, 47, 8, 1, 1
2022/10/27, 50, 22, 33, 7, 1, 
2022/10/28, 45, 21, 38, 5, 1, 2
2022/10/29, 40, 28, 39, 5, 1, 
2022/10/30, 52, 20, 35, 5, 1, 1
2022/10/31, 42, 11, 33, 4, 1, 
2022/11/1, 27, 15, 33, 6, 1, 2
2022/11/2, 41, 21, 28, 16, 1, 3
2022/11/3, 58, 19, 34, 11, 1, 2
2022/11/4, 49, 22, 34, 7, 1, 1
2022/11/5, 45, 29, 39, 6, 1, 1
2022/11/6, 54, 22, 27, 9, 1, 1
2022/11/7, 51, 27, 29, 9, 2, 1
2022/11/8, 48, 32, 34, 13, 2, 2
2022/11/9, 54, 31, 31, 12, 1, 3
2022/11/10, 57, 28, 23, 15, 3, 4
2022/11/11, 58, 32, 24, 18, 3, 4
2022/11/12, 72, 34, 32, 14, 2, 3
2022/11/13, 96, 32, 47, 8, 2, 4
2022/11/14, 66, 36, 39, 11, 2, 4
2022/11/15, 71, 25, 24, 11, 1, 4
2022/11/16, 53, 25, 38, 12, 2, 3
2022/11/17, 56, 26, 45, 12, 2, 3
2022/11/18, 62, 37, 46, 16, 3, 3
2022/11/19, 70, 38, 41, 14, 2, 4
2022/11/20, 74, 31, 45, 8, 1, 3
2022/11/21, 59, 30, 25, 13, 2, 3
2022/11/22, 72, 11, 30, 11, 8, 21
2022/11/23, 40, 11, 28, 9, 1, 3
2022/11/24, 35, 14, 21, 12, 1, 3
2022/11/25, 43, 22, 35, 13, 2, 5
2022/11/26, 73, 31, 46, 13, 1, 3
2022/11/27, 71, 45, 26, 20, 2, 5
2022/11/28, 130, 39, 23, 20, 3, 6
2022/11/29, 112, 11, 20, 9, 1, 6
2022/11/30, 26, 10, 21, 7, 1, 6
2022/12/1, 20, 8, 20, 8, 1, 5
2022/12/2, 18, 26, 35, 13, 4, 7
2022/12/3, 56, 41, 58, 19, 4, 7
2022/12/4, 85, 19, 20, 12, 2, 4
2022/12/5, 28, 18, 26, 10, 1, 3
2022/12/6, 27, 18, 30, 11, 1, 
2022/12/7, 34, 30, 34, 13, 2, 3
2022/12/8, 60, 40, 39, 17, 4, 5
2022/12/9, 74, 33, 29, 15, 3, 4
2022/12/10, 61, 36, 29, 11, 2, 4
2022/12/11, 71, 28, 26, 13, 1, 4
2022/12/12, 61, 33, 29, 12, 2, 4
2022/12/13, 72, 12, 30, 9, 1, 
2022/12/14, 35, 6, 25, 13, 1, 5
2022/12/15, 20, 15, 21, 18, 1, 5
2022/12/16, 54, 10, 22, 12, 1, 4
2022/12/17, 28, 30, 31, 10, 1, 2
2022/12/18, 51, 33, 36, 11, 2, 2
2022/12/19, 50, 37, 31, 20, 4, 2
2022/12/20, 67, 43, 35, 21, 4, 3
2022/12/21, 85, 44, 38, 20, 3, 3
2022/12/22, 76, 54, 44, 16, 2, 3
2022/12/23, 86, 38, 43, 10, 2, 2
2022/12/24, 65, 38, 47, 11, 2, 3
2022/12/25, 69, 44, 44, 14, 3, 4
2022/12/26, 84, 46, 44, 18, 3, 4
2022/12/27, 94, 40, 39, 16, 2, 3
2022/12/28, 83, 29, 37, 10, 1, 4
2022/12/29, 72, 21, 32, 10, 1, 4
2022/12/30, 56, 21, 34, 10, 1, 4
2022/12/31, 54, 19, 33, 11, 1, 3
2023/1/1, 49, 22, 29, 11, 1, 3
2022/7/1, 29, 12, 27, 2, , 2
2022/7/2, 13, 13, 14, 2, , 
2022/7/3, 34, 14, 18, 1, , 2
2022/7/4, 41, 15, 14, 2, , 
2022/7/5, 36, 7, 15, 3, , 2
2022/7/6, 19, 10, 15, 5, 1, 3
2022/7/7, 20, 16, 15, 5, 2, 2
2022/7/8, 44, 14, 12, 4, 2, 1
2022/7/9, 19, 14, 17, 4, 2, 1
2022/7/10, 29, 19, 18, 6, 3, 2
2022/7/11, 34, 20, 19, 5, 17, 3
2022/7/12, 30, 20, 33, 8, 7, 3
2022/7/13, 36, 30, 54, 12, 2, 4
2022/7/14, 60, 37, 53, 15, 1, 4
2022/7/15, 75, 40, 49, 13, 2, 4
2022/7/16, 75, 28, 39, 8, 1, 3
2022/7/17, 55, 25, 28, 4, , 2
2022/7/18, 45, 15, 18, 3, , 3
2022/7/19, 32, 12, 13, 3, 1, 3
2022/7/20, 25, 20, 34, 5, 1, 4
2022/7/21, 53, 33, 45, 8, 2, 4
2022/7/22, 83, 34, 58, 8, 2, 4
2022/7/23, 76, 38, 63, 9, 2, 4
2022/7/24, 79, 30, 39, 9, 1, 4
2022/7/25, 65, 19, 27, 6, 2, 5
2022/7/26, 48, 31, 36, 10, 2, 6
2022/7/27, 68, 40, 40, 15, 4, 7
2022/7/28, 91, 24, 40, 11, 1, 6
2022/7/29, 64, 42, 80, 15, 4, 7
2022/7/30, 93, 38, 49, 12, 2, 5
2022/7/31, 85, 44, 54, 13, 4, 5
2022/8/1, 93, 35, 36, 11, 3, 4
2022/8/2, 75, 7, 15, 5, , 2
2022/8/3, 15, 10, 9, 4, , 
2022/8/4, 17, 9, 14, 4, 1, 2
2022/8/5, 11, 22, 25, 6, 3, 3
2022/8/6, 49, 21, 18, 9, 2, 2
2022/8/7, 37, 25, 58, 9, 10, 3
2022/8/8, 54, 28, 52, 8, 6, 3
2022/8/9, 58, 13, 22, 4, 1, 1
2022/8/10, 34, 16, 19, 5, 1, 1
2022/8/11, 45, 19, 27, 6, 2, 1
2022/8/12, 44, 19, 31, 6, 1, 2
2022/8/13, 39, 20, 30, 8, 3, 1
2022/8/14, 33, 15, 28, 7, 2, 2
2022/8/15, 32, 9, 16, 3, , 1
2022/8/16, 17, 15, 18, 6, 2, 3
2022/8/17, 37, 9, 18, 6, 1, 1
2022/8/18, 19, 10, 19, 2, 1, 1
2022/8/19, 11, 12, 19, 1, 1, 1
2022/8/20, 17, 21, 35, 3, 1, 4
2022/8/21, 49, 30, 47, 11, 5, 4
2022/8/22, 64, 28, 40, 8, 1, 2
2022/8/23, 57, 30, 39, 6, 2, 2
2022/8/24, 65, 16, 17, 2, 1, 1
2022/8/25, 20, 21, 34, 5, , 2
2022/8/26, 40, 39, 119, 9, 2, 2
2022/8/27, 84, 28, 44, 8, 6, 8
2022/8/28, 60, 36, 77, 12, 2, 4
